"date","day","temp","time","tank","day_tank","pot","treatment","stand_water","individual","line_length","deltaL","datetime","week","labels_datetime","Temperature","ccLabel"
"11/16/2019","D2",40,"17:30","tank3","D2_H2","HNW","heating","no","Black",230,7,"11/16/2019 17:30","week4","tank3_heating_no_11/16/2019 17:30",21.50693868,"tank3_heating_no_Black"
"11/16/2019","D2",40,"17:30","tank2","D2_C2","CW","control","yes","Black",225,0,"11/16/2019 17:30","week4","tank2_control_yes_11/16/2019 17:30",19.79415197,"tank2_control_yes_Black"
"11/16/2019","D2",40,"17:30","tank2","D2_C2","CNW","control","no","Black",225,5,"11/16/2019 17:30","week4","tank2_control_no_11/16/2019 17:30",19.74633416,"tank2_control_no_Black"
"11/16/2019","D2",40,"17:30","tank1","D2_C1","CW","control","yes","Black",229,-1,"11/16/2019 17:30","week4","tank1_control_yes_11/16/2019 17:30",19.44432495,"tank1_control_yes_Black"
"11/16/2019","D2",40,"17:30","tank1","D2_C1","CNW","control","no","Black",225,0,"11/16/2019 17:30","week4","tank1_control_no_11/16/2019 17:30",18.8675985,"tank1_control_no_Black"
"11/17/2019","D3",40,"17:30","tank4","D3_H1","HW","heating","yes","Black",224,1,"11/17/2019 17:30","week4","tank4_heating_yes_11/17/2019 17:30",21.56011516,"tank4_heating_yes_Black"
"11/17/2019","D3",40,"17:30","tank4","D3_H1","HNW","heating","no","Black",246,1,"11/17/2019 17:30","week4","tank4_heating_no_11/17/2019 17:30",21.49814845,"tank4_heating_no_Black"
"11/17/2019","D3",40,"17:30","tank3","D3_H2","HW","heating","yes","Black",226,2,"11/17/2019 17:30","week4","tank3_heating_yes_11/17/2019 17:30",23.12128535,"tank3_heating_yes_Black"
"11/17/2019","D3",40,"17:30","tank3","D3_H2","HNW","heating","no","Black",250,28,"11/17/2019 17:30","week4","tank3_heating_no_11/17/2019 17:30",21.50693868,"tank3_heating_no_Black"
"11/17/2019","D3",40,"17:30","tank2","D3_C2","CW","control","yes","Black",226,0,"11/17/2019 17:30","week4","tank2_control_yes_11/17/2019 17:30",19.79415197,"tank2_control_yes_Black"
"11/17/2019","D3",40,"17:30","tank2","D3_C2","CNW","control","no","Black",225,0,"11/17/2019 17:30","week4","tank2_control_no_11/17/2019 17:30",19.74633416,"tank2_control_no_Black"
"11/17/2019","D3",40,"17:30","tank1","D3_C1","CW","control","yes","Black",231,1,"11/17/2019 17:30","week4","tank1_control_yes_11/17/2019 17:30",19.44432495,"tank1_control_yes_Black"
"11/17/2019","D3",40,"17:30","tank1","D3_C1","CNW","control","no","Black",224,-1,"11/17/2019 17:30","week4","tank1_control_no_11/17/2019 17:30",18.8675985,"tank1_control_no_Black"
"11/18/2019","D4",40,"17:30","tank4","D4_H1","HW","heating","yes","Black",25,1,"11/18/2019 17:30","week4","tank4_heating_yes_11/18/2019 17:30",21.56011516,"tank4_heating_yes_Black"
"11/18/2019","D4",40,"17:30","tank4","D4_H1","HNW","heating","no","Black",50,0,"11/18/2019 17:30","week4","tank4_heating_no_11/18/2019 17:30",21.49814845,"tank4_heating_no_Black"
"11/18/2019","D4",40,"17:30","tank3","D4_H2","HW","heating","yes","Black",24,1,"11/18/2019 17:30","week4","tank3_heating_yes_11/18/2019 17:30",23.12128535,"tank3_heating_yes_Black"
"11/18/2019","D4",40,"17:30","tank3","D4_H2","HNW","heating","no","Black",46,14,"11/18/2019 17:30","week4","tank3_heating_no_11/18/2019 17:30",21.50693868,"tank3_heating_no_Black"
"11/18/2019","D4",40,"17:30","tank2","D4_C2","CW","control","yes","Black",24,-2,"11/18/2019 17:30","week4","tank2_control_yes_11/18/2019 17:30",19.79415197,"tank2_control_yes_Black"
"11/18/2019","D4",40,"17:30","tank2","D4_C2","CNW","control","no","Black",24,3,"11/18/2019 17:30","week4","tank2_control_no_11/18/2019 17:30",19.74633416,"tank2_control_no_Black"
"11/18/2019","D4",40,"17:30","tank1","D4_C1","CW","control","yes","Black",35,1,"11/18/2019 17:30","week4","tank1_control_yes_11/18/2019 17:30",19.44432495,"tank1_control_yes_Black"
"11/18/2019","D4",40,"17:30","tank1","D4_C1","CNW","control","no","Black",25,1,"11/18/2019 17:30","week4","tank1_control_no_11/18/2019 17:30",18.8675985,"tank1_control_no_Black"
"11/19/2019","D5",40,"17:30","tank4","D5_H1","HW","heating","yes","Black",23,0,"11/19/2019 17:30","week4","tank4_heating_yes_11/19/2019 17:30",22.04304797,"tank4_heating_yes_Black"
"11/19/2019","D5",40,"17:30","tank4","D5_H1","HNW","heating","no","Black",50,5,"11/19/2019 17:30","week4","tank4_heating_no_11/19/2019 17:30",21.85340866,"tank4_heating_no_Black"
"11/19/2019","D5",40,"17:30","tank3","D5_H2","HW","heating","yes","Black",23,2,"11/19/2019 17:30","week4","tank3_heating_yes_11/19/2019 17:30",23.81420574,"tank3_heating_yes_Black"
"11/19/2019","D5",40,"17:30","tank3","D5_H2","HNW","heating","no","Black",41,19,"11/19/2019 17:30","week4","tank3_heating_no_11/19/2019 17:30",22.22735241,"tank3_heating_no_Black"
"11/19/2019","D5",40,"17:30","tank2","D5_C2","CW","control","yes","Black",25,3,"11/19/2019 17:30","week4","tank2_control_yes_11/19/2019 17:30",20.21209297,"tank2_control_yes_Black"
"11/19/2019","D5",40,"17:30","tank2","D5_C2","CNW","control","no","Black",25,0,"11/19/2019 17:30","week4","tank2_control_no_11/19/2019 17:30",20.18024897,"tank2_control_no_Black"
"11/19/2019","D5",40,"17:30","tank1","D5_C1","CW","control","yes","Black",31,2,"11/19/2019 17:30","week4","tank1_control_yes_11/19/2019 17:30",19.95399625,"tank1_control_yes_Black"
"11/19/2019","D5",40,"17:30","tank1","D5_C1","CNW","control","no","Black",26,2,"11/19/2019 17:30","week4","tank1_control_no_11/19/2019 17:30",19.40505168,"tank1_control_no_Black"
"11/15/2019","D1",40,"17:30","tank4","D1_H1","HW","heating","yes","White",220,0,"11/15/2019 17:30","week4","tank4_heating_yes_11/15/2019 17:30",21.09649965,"tank4_heating_yes_White"
"11/15/2019","D1",40,"17:30","tank4","D1_H1","HNW","heating","no","White",222,-1,"11/15/2019 17:30","week4","tank4_heating_no_11/15/2019 17:30",20.97966059,"tank4_heating_no_White"
"11/15/2019","D1",40,"17:30","tank3","D1_H2","HW","heating","yes","White",226,-10,"11/15/2019 17:30","week4","tank3_heating_yes_11/15/2019 17:30",22.697834,"tank3_heating_yes_White"
"11/15/2019","D1",40,"17:30","tank3","D1_H2","HNW","heating","no","White",229,-1,"11/15/2019 17:30","week4","tank3_heating_no_11/15/2019 17:30",21.13232354,"tank3_heating_no_White"
"11/15/2019","D1",40,"17:30","tank2","D1_C2","CW","control","yes","White",226,3,"11/15/2019 17:30","week4","tank2_control_yes_11/15/2019 17:30",19.25957628,"tank2_control_yes_White"
"11/15/2019","D1",40,"17:30","tank2","D1_C2","CNW","control","no","White",228,-1,"11/15/2019 17:30","week4","tank2_control_no_11/15/2019 17:30",19.24492149,"tank2_control_no_White"
"11/15/2019","D1",40,"17:30","tank1","D1_C1","CW","control","yes","White",226,6,"11/15/2019 17:30","week4","tank1_control_yes_11/15/2019 17:30",18.85772214,"tank1_control_yes_White"
"11/15/2019","D1",40,"17:30","tank1","D1_C1","CNW","control","no","White",229,2,"11/15/2019 17:30","week4","tank1_control_no_11/15/2019 17:30",18.36853483,"tank1_control_no_White"
"11/16/2019","D2",40,"17:30","tank4","D2_H1","HW","heating","yes","White",221,0,"11/16/2019 17:30","week4","tank4_heating_yes_11/16/2019 17:30",21.56011516,"tank4_heating_yes_White"
"11/16/2019","D2",40,"17:30","tank4","D2_H1","HNW","heating","no","White",224,1,"11/16/2019 17:30","week4","tank4_heating_no_11/16/2019 17:30",21.49814845,"tank4_heating_no_White"
"11/16/2019","D2",40,"17:30","tank3","D2_H2","HW","heating","yes","White",229,0,"11/16/2019 17:30","week4","tank3_heating_yes_11/16/2019 17:30",23.12128535,"tank3_heating_yes_White"
"11/16/2019","D2",40,"17:30","tank3","D2_H2","HNW","heating","no","White",231,0,"11/16/2019 17:30","week4","tank3_heating_no_11/16/2019 17:30",21.50693868,"tank3_heating_no_White"
"11/16/2019","D2",40,"17:30","tank2","D2_C2","CW","control","yes","White",227,1,"11/16/2019 17:30","week4","tank2_control_yes_11/16/2019 17:30",19.79415197,"tank2_control_yes_White"
"11/16/2019","D2",40,"17:30","tank2","D2_C2","CNW","control","no","White",229,1,"11/16/2019 17:30","week4","tank2_control_no_11/16/2019 17:30",19.74633416,"tank2_control_no_White"
"11/16/2019","D2",40,"17:30","tank1","D2_C1","CW","control","yes","White",222,2,"11/16/2019 17:30","week4","tank1_control_yes_11/16/2019 17:30",19.44432495,"tank1_control_yes_White"
"11/16/2019","D2",40,"17:30","tank1","D2_C1","CNW","control","no","White",228,0,"11/16/2019 17:30","week4","tank1_control_no_11/16/2019 17:30",18.8675985,"tank1_control_no_White"
"11/17/2019","D3",40,"17:30","tank4","D3_H1","HW","heating","yes","White",222,0,"11/17/2019 17:30","week4","tank4_heating_yes_11/17/2019 17:30",21.56011516,"tank4_heating_yes_White"
"11/17/2019","D3",40,"17:30","tank4","D3_H1","HNW","heating","no","White",228,0,"11/17/2019 17:30","week4","tank4_heating_no_11/17/2019 17:30",21.49814845,"tank4_heating_no_White"
"11/17/2019","D3",40,"17:30","tank3","D3_H2","HW","heating","yes","White",229,0,"11/17/2019 17:30","week4","tank3_heating_yes_11/17/2019 17:30",23.12128535,"tank3_heating_yes_White"
"11/17/2019","D3",40,"17:30","tank3","D3_H2","HNW","heating","no","White",230,1,"11/17/2019 17:30","week4","tank3_heating_no_11/17/2019 17:30",21.50693868,"tank3_heating_no_White"
"11/17/2019","D3",40,"17:30","tank2","D3_C2","CW","control","yes","White",226,-1,"11/17/2019 17:30","week4","tank2_control_yes_11/17/2019 17:30",19.79415197,"tank2_control_yes_White"
"11/17/2019","D3",40,"17:30","tank2","D3_C2","CNW","control","no","White",229,1,"11/17/2019 17:30","week4","tank2_control_no_11/17/2019 17:30",19.74633416,"tank2_control_no_White"
"11/17/2019","D3",40,"17:30","tank1","D3_C1","CW","control","yes","White",221,1,"11/17/2019 17:30","week4","tank1_control_yes_11/17/2019 17:30",19.44432495,"tank1_control_yes_White"
"11/17/2019","D3",40,"17:30","tank1","D3_C1","CNW","control","no","White",229,0,"11/17/2019 17:30","week4","tank1_control_no_11/17/2019 17:30",18.8675985,"tank1_control_no_White"
"11/18/2019","D4",40,"17:30","tank4","D4_H1","HW","heating","yes","White",22,1,"11/18/2019 17:30","week4","tank4_heating_yes_11/18/2019 17:30",21.56011516,"tank4_heating_yes_White"
"11/18/2019","D4",40,"17:30","tank4","D4_H1","HNW","heating","no","White",50,0,"11/18/2019 17:30","week4","tank4_heating_no_11/18/2019 17:30",21.49814845,"tank4_heating_no_White"
"11/18/2019","D4",40,"17:30","tank3","D4_H2","HW","heating","yes","White",29,-2,"11/18/2019 17:30","week4","tank3_heating_yes_11/18/2019 17:30",23.12128535,"tank3_heating_yes_White"
"11/18/2019","D4",40,"17:30","tank3","D4_H2","HNW","heating","no","White",29,-1,"11/18/2019 17:30","week4","tank3_heating_no_11/18/2019 17:30",21.50693868,"tank3_heating_no_White"
"11/18/2019","D4",40,"17:30","tank2","D4_C2","CW","control","yes","White",25,-2,"11/18/2019 17:30","week4","tank2_control_yes_11/18/2019 17:30",19.79415197,"tank2_control_yes_White"
"11/18/2019","D4",40,"17:30","tank2","D4_C2","CNW","control","no","White",29,2,"11/18/2019 17:30","week4","tank2_control_no_11/18/2019 17:30",19.74633416,"tank2_control_no_White"
"11/18/2019","D4",40,"17:30","tank1","D4_C1","CW","control","yes","White",23,3,"11/18/2019 17:30","week4","tank1_control_yes_11/18/2019 17:30",19.44432495,"tank1_control_yes_White"
"11/18/2019","D4",40,"17:30","tank1","D4_C1","CNW","control","no","White",28,0,"11/18/2019 17:30","week4","tank1_control_no_11/18/2019 17:30",18.8675985,"tank1_control_no_White"
"11/19/2019","D5",40,"17:30","tank4","D5_H1","HW","heating","yes","White",21,0,"11/19/2019 17:30","week4","tank4_heating_yes_11/19/2019 17:30",22.04304797,"tank4_heating_yes_White"
"11/19/2019","D5",40,"17:30","tank4","D5_H1","HNW","heating","no","White",40,-3,"11/19/2019 17:30","week4","tank4_heating_no_11/19/2019 17:30",21.85340866,"tank4_heating_no_White"
"11/19/2019","D5",40,"17:30","tank3","D5_H2","HW","heating","yes","White",32,6,"11/19/2019 17:30","week4","tank3_heating_yes_11/19/2019 17:30",23.81420574,"tank3_heating_yes_White"
"11/19/2019","D5",40,"17:30","tank3","D5_H2","HNW","heating","no","White",34,6,"11/19/2019 17:30","week4","tank3_heating_no_11/19/2019 17:30",22.22735241,"tank3_heating_no_White"
"11/19/2019","D5",40,"17:30","tank2","D5_C2","CW","control","yes","White",25,2,"11/19/2019 17:30","week4","tank2_control_yes_11/19/2019 17:30",20.21209297,"tank2_control_yes_White"
"11/19/2019","D5",40,"17:30","tank2","D5_C2","CNW","control","no","White",30,3,"11/19/2019 17:30","week4","tank2_control_no_11/19/2019 17:30",20.18024897,"tank2_control_no_White"
"11/19/2019","D5",40,"17:30","tank1","D5_C1","CW","control","yes","White",20,4,"11/19/2019 17:30","week4","tank1_control_yes_11/19/2019 17:30",19.95399625,"tank1_control_yes_White"
"11/19/2019","D5",40,"17:30","tank1","D5_C1","CNW","control","no","White",31,-2,"11/19/2019 17:30","week4","tank1_control_no_11/19/2019 17:30",19.40505168,"tank1_control_no_White"
"11/22/2019","D1",40,"10:30","tank4","D1_H1","HW","heating","yes","Red",235,0,"11/22/2019 10:30","week5","tank4_heating_yes_11/22/2019 10:30",21.86919216,"tank4_heating_yes_Red"
"11/22/2019","D1",40,"10:30","tank4","D1_H1","HNW","heating","no","Red",NA,NA,"11/22/2019 10:30","week5","tank4_heating_no_11/22/2019 10:30",21.96862818,"tank4_heating_no_Red"
"11/22/2019","D1",40,"10:30","tank3","D1_H2","HW","heating","yes","Red",228,0,"11/22/2019 10:30","week5","tank3_heating_yes_11/22/2019 10:30",22.65933842,"tank3_heating_yes_Red"
"11/22/2019","D1",40,"10:30","tank3","D1_H2","HNW","heating","no","Red",233,0,"11/22/2019 10:30","week5","tank3_heating_no_11/22/2019 10:30",21.91997588,"tank3_heating_no_Red"
"11/22/2019","D1",40,"10:30","tank2","D1_C2","CW","control","yes","Red",228,0,"11/22/2019 10:30","week5","tank2_control_yes_11/22/2019 10:30",22.12684592,"tank2_control_yes_Red"
"11/22/2019","D1",40,"10:30","tank2","D1_C2","CNW","control","no","Red",227,0,"11/22/2019 10:30","week5","tank2_control_no_11/22/2019 10:30",22.15697199,"tank2_control_no_Red"
"11/22/2019","D1",40,"10:30","tank1","D1_C1","CW","control","yes","Red",230,0,"11/22/2019 10:30","week5","tank1_control_yes_11/22/2019 10:30",21.90613348,"tank1_control_yes_Red"
"11/22/2019","D1",40,"10:30","tank1","D1_C1","CNW","control","no","Red",226,0,"11/22/2019 10:30","week5","tank1_control_no_11/22/2019 10:30",21.37251423,"tank1_control_no_Red"
"11/23/2019","D2",40,"10:30","tank4","D2_H1","HW","heating","yes","Red",233,0,"11/23/2019 10:30","week5","tank4_heating_yes_11/23/2019 10:30",22.56461541,"tank4_heating_yes_Red"
"11/23/2019","D2",40,"10:30","tank4","D2_H1","HNW","heating","no","Red",NA,NA,"11/23/2019 10:30","week5","tank4_heating_no_11/23/2019 10:30",22.7175551,"tank4_heating_no_Red"
"11/23/2019","D2",40,"10:30","tank3","D2_H2","HW","heating","yes","Red",230,0,"11/23/2019 10:30","week5","tank3_heating_yes_11/23/2019 10:30",23.24639597,"tank3_heating_yes_Red"
"11/23/2019","D2",40,"10:30","tank3","D2_H2","HNW","heating","no","Red",232,0,"11/23/2019 10:30","week5","tank3_heating_no_11/23/2019 10:30",22.63078409,"tank3_heating_no_Red"
"11/23/2019","D2",40,"10:30","tank2","D2_C2","CW","control","yes","Red",238,0,"11/23/2019 10:30","week5","tank2_control_yes_11/23/2019 10:30",23.02104527,"tank2_control_yes_Red"
"11/23/2019","D2",40,"10:30","tank2","D2_C2","CNW","control","no","Red",227,0,"11/23/2019 10:30","week5","tank2_control_no_11/23/2019 10:30",22.9862314,"tank2_control_no_Red"
"11/23/2019","D2",40,"10:30","tank1","D2_C1","CW","control","yes","Red",232,0,"11/23/2019 10:30","week5","tank1_control_yes_11/23/2019 10:30",22.7139144,"tank1_control_yes_Red"
"11/23/2019","D2",40,"10:30","tank1","D2_C1","CNW","control","no","Red",227,0,"11/23/2019 10:30","week5","tank1_control_no_11/23/2019 10:30",22.12110973,"tank1_control_no_Red"
"11/24/2019","D3",40,"10:30","tank4","D3_H1","HW","heating","yes","Red",239,0,"11/24/2019 10:30","week5","tank4_heating_yes_11/24/2019 10:30",22.73847123,"tank4_heating_yes_Red"
"11/24/2019","D3",40,"10:30","tank4","D3_H1","HNW","heating","no","Red",NA,NA,"11/24/2019 10:30","week5","tank4_heating_no_11/24/2019 10:30",22.89998602,"tank4_heating_no_Red"
"11/24/2019","D3",40,"10:30","tank3","D3_H2","HW","heating","yes","Red",226,0,"11/24/2019 10:30","week5","tank3_heating_yes_11/24/2019 10:30",23.7083429,"tank3_heating_yes_Red"
"11/24/2019","D3",40,"10:30","tank3","D3_H2","HNW","heating","no","Red",231,0,"11/24/2019 10:30","week5","tank3_heating_no_11/24/2019 10:30",23.06303233,"tank3_heating_no_Red"
"11/24/2019","D3",40,"10:30","tank2","D3_C2","CW","control","yes","Red",236,0,"11/24/2019 10:30","week5","tank2_control_yes_11/24/2019 10:30",23.40982759,"tank2_control_yes_Red"
"11/24/2019","D3",40,"10:30","tank2","D3_C2","CNW","control","no","Red",226,0,"11/24/2019 10:30","week5","tank2_control_no_11/24/2019 10:30",23.26586539,"tank2_control_no_Red"
"11/24/2019","D3",40,"10:30","tank1","D3_C1","CW","control","yes","Red",229,0,"11/24/2019 10:30","week5","tank1_control_yes_11/24/2019 10:30",22.97355827,"tank1_control_yes_Red"
"11/24/2019","D3",40,"10:30","tank1","D3_C1","CNW","control","no","Red",226,0,"11/24/2019 10:30","week5","tank1_control_no_11/24/2019 10:30",22.45701797,"tank1_control_no_Red"
"11/25/2019","D4",40,"10:30","tank4","D4_H1","HW","heating","yes","Red",250,0,"11/25/2019 10:30","week5","tank4_heating_yes_11/25/2019 10:30",22.68051929,"tank4_heating_yes_Red"
"11/25/2019","D4",40,"10:30","tank4","D4_H1","HNW","heating","no","Red",NA,NA,"11/25/2019 10:30","week5","tank4_heating_no_11/25/2019 10:30",22.88078276,"tank4_heating_no_Red"
"11/25/2019","D4",40,"10:30","tank3","D4_H2","HW","heating","yes","Red",227,0,"11/25/2019 10:30","week5","tank3_heating_yes_11/25/2019 10:30",23.56398449,"tank3_heating_yes_Red"
"11/25/2019","D4",40,"10:30","tank3","D4_H2","HNW","heating","no","Red",228,0,"11/25/2019 10:30","week5","tank3_heating_no_11/25/2019 10:30",22.90934407,"tank3_heating_no_Red"
"11/25/2019","D4",40,"10:30","tank2","D4_C2","CW","control","yes","Red",228,0,"11/25/2019 10:30","week5","tank2_control_yes_11/25/2019 10:30",23.42926671,"tank2_control_yes_Red"
"11/25/2019","D4",40,"10:30","tank2","D4_C2","CNW","control","no","Red",224,0,"11/25/2019 10:30","week5","tank2_control_no_11/25/2019 10:30",23.33336325,"tank2_control_no_Red"
"11/25/2019","D4",40,"10:30","tank1","D4_C1","CW","control","yes","Red",228,0,"11/25/2019 10:30","week5","tank1_control_yes_11/25/2019 10:30",22.99279114,"tank1_control_yes_Red"
"11/25/2019","D4",40,"10:30","tank1","D4_C1","CNW","control","no","Red",225,0,"11/25/2019 10:30","week5","tank1_control_no_11/25/2019 10:30",22.45701797,"tank1_control_no_Red"
"11/26/2019","D5",40,"10:30","tank4","D5_H1","HW","heating","yes","Red",245,0,"11/26/2019 10:30","week5","tank4_heating_yes_11/26/2019 10:30",22.80608182,"tank4_heating_yes_Red"
"11/26/2019","D5",40,"10:30","tank4","D5_H1","HNW","heating","no","Red",NA,NA,"11/26/2019 10:30","week5","tank4_heating_no_11/26/2019 10:30",22.97679903,"tank4_heating_no_Red"
"11/26/2019","D5",40,"10:30","tank3","D5_H2","HW","heating","yes","Red",226,0,"11/26/2019 10:30","week5","tank3_heating_yes_11/26/2019 10:30",23.79495795,"tank3_heating_yes_Red"
"11/26/2019","D5",40,"10:30","tank3","D5_H2","HNW","heating","no","Red",230,0,"11/26/2019 10:30","week5","tank3_heating_no_11/26/2019 10:30",23.03421578,"tank3_heating_no_Red"
"11/26/2019","D5",40,"10:30","tank2","D5_C2","CW","control","yes","Red",225,0,"11/26/2019 10:30","week5","tank2_control_yes_11/26/2019 10:30",23.50702317,"tank2_control_yes_Red"
"11/26/2019","D5",40,"10:30","tank2","D5_C2","CNW","control","no","Red",225,0,"11/26/2019 10:30","week5","tank2_control_no_11/26/2019 10:30",23.41050366,"tank2_control_no_Red"
"11/26/2019","D5",40,"10:30","tank1","D5_C1","CW","control","yes","Red",228,0,"11/26/2019 10:30","week5","tank1_control_yes_11/26/2019 10:30",23.06010622,"tank1_control_yes_Red"
"11/26/2019","D5",40,"10:30","tank1","D5_C1","CNW","control","no","Red",227,0,"11/26/2019 10:30","week5","tank1_control_no_11/26/2019 10:30",22.60097865,"tank1_control_no_Red"
"11/22/2019","D1",40,"10:30","tank4","D1_H1","HW","heating","yes","Yellow",226,0,"11/22/2019 10:30","week5","tank4_heating_yes_11/22/2019 10:30",21.86919216,"tank4_heating_yes_Yellow"
"11/22/2019","D1",40,"10:30","tank4","D1_H1","HNW","heating","no","Yellow",250,0,"11/22/2019 10:30","week5","tank4_heating_no_11/22/2019 10:30",21.96862818,"tank4_heating_no_Yellow"
